# source_id_g2          phot_g_mean_mag_g2   phot_bp_mean_mag_g2   phot_rp_mean_mag_g2   radial_velocity_g2    radial_velocity_error_g2   abs_mag_bol_g2       abs_mag_bol_error_g2   rsg_flag_g2   bolometric_corr_g2    bolometric_corr_error_g2   frequency_g2            frequency_error_g2      a_g_val_g2   a_g_percentile_lower_g2   a_g_percentile_upper_g2   lum_val_g2    lum_percentile_lower_g2   lum_percentile_upper_g2   radius_val_g2   radius_percentile_lower_g2   radius_percentile_upper_g2   rv_template_teff_g2   teff_val_g2   teff_percentile_lower_g2   teff_percentile_upper_g2   source_id_ge3         ra_ge3                dec_ge3                 l_ge3                b_ge3                  parallax_ge3         parallax_error_ge3   pmra_ge3               pmra_error_ge3   pmdec_ge3               pmdec_error_ge3   phot_g_n_obs_ge3   phot_g_mean_flux_ge3   phot_g_mean_flux_erro_ge3   phot_bp_n_obs_ge3   phot_g_mean_mag_ge3   phot_bp_mean_flux_ge3   phot_bp_mean_flux_error_ge3   phot_bp_mean_mag_ge3   phot_rp_n_obs_ge3   phot_rp_mean_flux_ge3   phot_rp_mean_flux_error_ge3   phot_rp_mean_mag_ge3   astrometric_n_good_obs_al_ge3   astrometric_gof_al_ge3   astrometric_chi2_al_ge3   astrometric_excess_noise_ge3   astrometric_excess_noise_sig_ge3   astrometric_params_solved_ge3   pseudocolour_ge3   pseudocolour_error_ge3   visibility_periods_used_ge3   ruwe_ge3   duplicated_source_ge3   main_id_simbad                                  main_type_simbad    other_types_simbad                                                                       simbad_yso   simbad_cand_yso   simbad_not_yso_or_cand   angDist_simbad   mir_exists   last_wv                 last_ratio_err         last_ratio           biggest_ratio_err      biggest_ratio_wv        biggest_ratio        last_wv_mir             last_ratio_err_mir     last_ratio_mir       biggest_ratio_err_mir   biggest_ratio_wv_mir    biggest_ratio_mir    slope_25                slope_error_25         slope_25_yso_class   slope_20                slope_error_20          slope_20_yso_class     integrated_excess    period_gaia_g        max_amp_gaia_g        q95_m_q5_gaia_g       st_dev_gaia_g         avg_err_gaia_g          amp_fit_gaia_g         points_gaia_g   skewness_gaia_g         total_obs_time_gaia_g   points_gaia_bp   points_gaia_rp   gaia_g_ls_fap            period_ztf_g         points_ztf_g   period_ztf_r         points_ztf_r   period_ztf_i   points_ztf_i   max_amp_ztf_g         q95_m_q5_ztf_g        st_dev_ztf_g          avg_err_ztf_g          max_amp_ztf_r         q95_m_q5_ztf_r        st_dev_ztf_r           avg_err_ztf_r          max_amp_ztf_i         q95_m_q5_ztf_i        st_dev_ztf_i           avg_err_ztf_i          amp_fit_ztf_g           amp_fit_ztf_r           amp_fit_ztf_i   band_mean_ztf_g      band_mean_ztf_r      band_mean_ztf_i      skewness_ztf_g          skewness_ztf_r          skewness_ztf_i          total_obs_time_ztf_g   total_obs_time_ztf_r   total_obs_time_ztf_i   ztf_g_ls_fap             ztf_r_ls_fap             gaia_g_snr               ztf_g_snr                ztf_r_snr               gaia_g_gof            ztf_g_gof              ztf_r_gof             light_curve_fitting_flag   sfr_name            confidence_sfr   similar_to_sfr_pm   not_yso_sample   yso_sample   ir_excess_criteria   sfr_criteria   yso_based_on_either_criteria   yso_based_on_both_criteria  
  3017170029579128064   13.084422            14.389601             11.944423             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      2.7035       2.5109                    2.929                     1.3804893     1.3263183                 1.4346604                 3.2484527       2.4099941                    3.5096428                    ""                    3471.3333     3339.6667                  4030.2                     3017170029579128064   83.96679025813671     -6.1671426312080895     209.81752645546572   -19.602547036551293    2.6571608685593597   0.028691433          0.6570867614934887     0.025289146      -0.7040404346573113     0.021567006       411                122345.90273220361     792.64954                   48                  12.968393             26971.865788134444      638.61475                     14.261265              46                  147416.80421892586      1873.3494                     11.826528              415                             34.2039                  2345.62                   0.223                          59.44                              31                              ""                 ""                       22                            2.406      false                   "V* V1296 Ori"                                  Orion_V*            "out|Or*|Y*O|*  |Y*?|smm|Y*O|Y*O|Em*|Em*|Em*|*  |cor|mm |*  |Y*O|*iC|Em*|V* |IR |PoC"    true         false             false                    0.017431         true         9.999999999999999E-5    135.28483707798756     27376.92887614504    135.28483707798756     9.999999999999999E-5    27376.92887614504    2.3670000000000002E-5   0.330258761133666      249.19524703722072   11.437664261006528      2.20883E-5              585.6465723036384    0.1092845061505129      0.12280258044512787    Class_I              0.010831015475691519    0.08422856122252381     Class_I                1.1925129626042192   2.691866097486318    0.562967766531715     0.5502929113388042    0.16517727236159094   0.0013366224200585927   0.2681815839219425     19              1.0081983365258063      583.4816410115982       22               22               4.3292674980051095E-7    481.1599199143533    201            246.459125660288     123            0.0            0              0.4441642761230469    0.25520801544189453   0.07453719045628895   0.03601434895425887    0.5093288421630859    0.2403288841247555    0.08314968703131602    0.02557494780578749    -9999.0               -9999.0               -9999.0                -9999.0                0.050910815336207546    -0.050950526865761535   0.0             14.630069765878554   12.912990159135523   -9999.0              -0.5055438493029978     -0.8719668993256886     -9999.0                 1161.8951852000027     1158.8556829000008     -9999.0                2.142974161585248E-9     0.009743247475265272     147.13808134150574       56.580844195996356       19.72528063316186       0.9274606603547825    0.24628414375478616    0.1774151290719551    None                       Orion               1.0              yes                 false            true         true                 true           true                           true                        
  6049094616145974272   16.0938              18.882938             14.536062             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      2.161        1.7874                    2.32                      ""            ""                        ""                        ""              ""                           ""                           ""                    3334.25       3281.3333                  3473.0                     6049094616145974272   247.06876996973978    -24.616242023432633     353.1898004006766    16.45430229451916      7.40860520945271     0.0817544            -6.927553391225507     0.09613929       -26.02157502757925      0.068988144       327                6741.918071396481      32.962105                   34                  16.115408             358.4625776795853       23.81396                      18.952433              35                  11809.227149372513      133.52097                     14.567342              311                             -0.783                   698.0                     0.408                          11.88                              31                              ""                 ""                       16                            0.967      false                   "YLW 58"                                        TTau*               "out|EmO|Y*O|*  |Y*?|Y*?|Y*?|Y*O|*  |Y*O|smm|TT*|TT?|Em*|IR"                             true         false             false                    0.415426         true         7.142E-5                340.55961332467075     2936.505837661922    83.27504777707358      7.0E-5                  3902.8419307209647   2.3670000000000002E-5   0.05399762296520549    119.43367369594112   3.0456266833136896      2.20883E-5              125.66584468169047   -0.5452851082553545     0.06680324920763304    Class_II             -0.9361746829467904     0.04754888441912288     Class_II               0.8667968235299828   13.298082030889592   0.3117192812004781    0.27591149115829694   0.08437205479080279   0.004290466197905417    0.10880434599978177    30              -0.6123669580898911     543.0450614559188       25               26               6.598055681337681E-9     0.0                  0              14.597665817327607   60             0.0            0              -9999.0               -9999.0               -9999.0               -9999.0                1.3503837585449219    0.9582365036010749    0.29853351838782954    0.018347624875605106   -9999.0               -9999.0               -9999.0                -9999.0                0.0                     0.25309195648222027     0.0             -9999.0              17.226160589853922   -9999.0              -9999.0                 -0.7957779330557304     -9999.0                 -9999.0                1191.7721643999976     -9999.0                -9999.0                  0.004028727600863639     51.134409904984146       1.0                      18.797436841718092      0.8468454568819787    -9999.0                0.3431933212314841    None                       Ophiuchus           1.0              yes                 false            true         true                 true           true                           true                        
  6040286359786429568   16.388742            18.094652             14.917559             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      ""           ""                        ""                        ""            ""                        ""                        ""              ""                           ""                           ""                    3873.66       3277.0                     4305.6997                  6040286359786429568   239.9262394572573     -29.763882892575005     344.7081216625448    17.450197338912027     6.433423168632192    0.049837798          -12.365474235196082    0.059351392      -26.424361545021704     0.04122216        514                5781.461824707277      250.84335                   58                  16.282272             815.7758476022434       107.932594                    18.059614              55                  8835.188084481897       989.84                        14.882356              499                             -1.7707                  677.27                    0.158                          3.845                              31                              ""                 ""                       19                            0.944      false                   "2MASS J15594231-2945495"                       YSO                 "Y*O|*  |IR |NIR"                                                                        true         false             false                    0.462455         true         2.20883E-5              3.7134109903701114     49.85507082925224    3.7134109903701114     2.20883E-5              49.85507082925224    2.20883E-5              3.7134109903701114     49.85507082925224    3.7134109903701114      2.20883E-5              49.85507082925224    -1.060981759115792      0.07916654443031355    Class_II             -1.3089959647621074     0.02802702362838527     Class_II               0.7435250733339327   18.906715989660476   3.9980923752393913    2.612420254084764     0.9104392047917417    0.0035451053608794815   -1.2762605945274068    52              0.9439705248265069      545.2296331720295       49               31               1.5737829933206872E-10   0.0                  0              0.0                  0              0.0            0              -9999.0               -9999.0               -9999.0               -9999.0                -9999.0               -9999.0               -9999.0                -9999.0                -9999.0               -9999.0               -9999.0                -9999.0                0.0                     0.0                     0.0             -9999.0              -9999.0              -9999.0              -9999.0                 -9999.0                 -9999.0                 -9999.0                -9999.0                -9999.0                -9999.0                  -9999.0                  26.710147692930096       1.0                      1.0                     0.6986396532187477    -9999.0                -9999.0               None                       Lupus               0.75             yes                 false            true         true                 true           true                           true                        
  2169138224575475328   16.414396            17.758902             15.235947             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      ""           ""                        ""                        0.17471163    0.16018447                0.18923879                1.0277368       0.8031866                    1.246811                     ""                    3681.0        3342.0                     4163.8833                  2169138224575475328   316.19795305874527    50.548373113363034      90.83771295253965    2.3664851046340116     1.5681094037876382   0.037983283          1.1292001119217274     0.045101095      -3.5489974463550995     0.04294066        432                5476.989107434776      39.625713                   51                  16.341013             1137.7456486683263      33.94517                      17.69843               50                  6632.084596425724       143.35616                     15.19377               328                             -1.0824                  308.18                    0.0                            0.0                                31                              ""                 ""                       25                            0.957      false                   ""                                              ""                  ""                                                                                       false        false             true                     ""               true         2.20883E-5              7.566055869310406      201.60872439298873   7.566055869310406      2.20883E-5              201.60872439298873   2.20883E-5              7.566055869310406      201.60872439298873   7.566055869310406       2.20883E-5              201.60872439298873   -0.19345892049990784    0.0842187559079991     Class_II             -0.3663559785612042     0.12955264063632863     Class_II               1.002210687111921    4.176228300642458    0.623391591280896     0.5520253122421757    0.18855351735979511   0.0035712657878774223   0.24690213177775988    36              0.0846646075923814      640.7356422401774       31               31               1.6329473575883995E-6    576.4005400014718    214            561.8306620942884    237            0.0            7              1.3541679382324219    0.5830991744995124    0.19664024356929827   0.0473779420951538     0.8068351745605469    0.43810768127441335   0.13192930173650233    0.016974952940353612   0.1096944808959961    0.10039272308349645   0.03817922727659364    0.011668352011059011   -0.16792610387371548    -0.09589011990609626    0.0             18.22051485899453    16.405522101036105   15.401082175118583   1.377117701267697       1.4167268538059095      -0.1938992780011979     1293.7295718000023     1305.6446412000005     268.0720022999958      9.018189788970848E-16    8.403035003868359E-14    19.921898708426237       81.91860659740549        62.73332457488171       0.7000383424508217    0.33605409311407397    0.2814138734574875    None                       L988                1.0              yes                 false            true         true                 true           true                           true                        
  528560601258452352    16.36919             17.8064               15.097458             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      ""           ""                        ""                        0.5462607     0.4757285                 0.6167929                 1.9367245       1.3399155                    2.3645837                    ""                    3565.6802     3227.0                     4286.8433                  528560601258452352    0.46940396018662467   67.17323758628804       118.14049845499014   4.763676378872161      0.9543761088363197   0.038203567          -1.6232965429769335    0.043536775      -2.8724241865482814     0.05095155        431                5064.229758894272      66.17478                    50                  16.426083             881.2721068473421       40.27396                      17.975767              50                  6626.454824348156       228.23143                     15.194693              379                             -0.9651                  363.48                    0.0                            0.0                                31                              ""                 ""                       26                            0.964      false                   ""                                              ""                  ""                                                                                       false        false             true                     ""               true         2.20883E-5              4.126086801068604      184.60463144351033   4.126086801068604      2.20883E-5              184.60463144351033   2.20883E-5              4.126086801068604      184.60463144351033   4.126086801068604       2.20883E-5              184.60463144351033   -0.49114792768748167    0.07837352190479985    Class_II             -0.7344724210800422     0.019255444800818547    Class_II               1.0274865073475326   7.118465667635116    1.2628295762919244    0.8717126426684914    0.2779774071489978    0.003244861711492439    0.3351296078196095     31              0.43354781315505875     631.0237307787459       32               32               0.0011678354048990734    168.81436852299845   37             49.45516839945408    60             0.0            0              1.5350284576416016    0.731364440917968     0.2723007891837418    0.06175112130271422    0.8784008026123047    0.5543383598327623    0.17892931715266172    0.01846994264051318    -9999.0               -9999.0               -9999.0                -9999.0                0.26840806686027824     -0.15487788664899108    0.0             18.81920896994101    16.68659127553304    -9999.0              0.11569809323226053     1.1015500246313648      -9999.0                 543.6960184999989      462.78146990000096     -9999.0                0.25249722673338987      2.7920971691992457E-4    19.224601973435007       12.10981379395473        37.184408331054684      0.5945062195953293    0.34025367779722776    0.41007356916146886   None                       Berkeley_59         1.0              yes                 false            true         true                 true           true                           true                        
  4278526607875164800   16.437355            18.180164             15.221312             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      ""           ""                        ""                        0.22871575    0.19823083                0.25920066                1.4319032       1.1130639                    1.4684308                    ""                    3335.75       3294.0                     3783.47                    4278526607875164800   281.19524551477343    0.6672377536820517      32.7669541472468     1.7853718111417882     1.7230603628500347   0.058021016          2.2786140619087645     0.062675044      -7.3069800224462504     0.05580748        183                5211.804356439272      35.642624                   21                  16.394897             1016.5657914809586      31.086725                     17.820704              21                  6562.073105259602       129.94147                     15.205293              202                             -0.1643                  201.71                    0.0                            0.0                                31                              ""                 ""                       16                            0.99       false                   ""                                              ""                  ""                                                                                       false        false             true                     ""               true         2.20883E-5              8.499870277262486      93.98816062853834    8.499870277262486      2.20883E-5              93.98816062853834    2.20883E-5              8.499870277262486      93.98816062853834    8.499870277262486       2.20883E-5              93.98816062853834    -0.8587659141961488     0.07621030221157964    Class_II             -0.9793027917713404     0.09056175762201478     Class_II               0.9447181363242478   25.332964630453194   1.5775869008859793    1.508092157197531     0.5048995791875139    0.00655480746977872     1.7795435666537756     14              1.8644603509653936      551.366947525579        14               12               1.8903640670225844E-4    303.46877159383183   173            424.2938686480937    291            0.0            7              2.7285537719726562    1.5585601806640597    0.4986467739032203    0.07221465751614874    2.41326904296875      1.0383710861206055    0.3357293096274019     0.02549672085804628    0.2702817916870117    0.2558668136596669    0.10305374655119216    0.028584164434245656   0.37178922688441535     -0.13662633827461576    0.0             19.055292956401846   17.15881628842698    15.611708641052246   0.767286893210332       1.2332830712233789      -0.014382946228593955   1304.6424074000024     1303.6826505000063     49.91625000000204      7.32429861158948E-10     2.9105933649595547E-8    80.71631548754559        53.11267073375873        31.351292418129898      0.927806144277969     0.2892891502103133     0.16340333136767674   None                       Serpens_Low         1.0              yes                 false            true         true                 true           true                           true                        
  3327895284063003264   16.201998            17.763794             14.963964             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      ""           ""                        ""                        0.20607746    0.1813862                 0.23076871                1.0119153       0.8233923                    1.3247972                    ""                    3866.0        3378.775                   4285.7866                  3327895284063003264   97.89009697128164     10.575351502228918      201.26789484078353   0.45273886820445175    1.4819752364207903   0.051090226          -2.365071081156501     0.059217926      -3.8413203437837007     0.05145985        207                6516.471950796949      71.22453                    23                  16.152336             1147.1312956214551      40.04801                      17.68951               23                  8474.800487950759       270.94617                     14.927572              209                             -0.1021                  211.54                    0.0                            0.0                                31                              ""                 ""                       15                            0.993      false                   ""                                              ""                  ""                                                                                       false        false             true                     ""               true         2.3670000000000002E-5   0.39098189490683516    75.0566258100949     4.665067920635178      2.20883E-5              82.10616924921065    2.3670000000000002E-5   0.39098189490683516    75.0566258100949     4.665067920635178       2.20883E-5              82.10616924921065    -0.803142928058954      0.06610842889879195    Class_II             -1.0610007484858335     0.044064979490865075    Class_II               0.8307228225283829   11.761099386589024   0.6035244981299801    0.5966011987878836    0.17799690813716604   0.004736296739416484    0.28179279854340383    16              1.029197074621779       565.9407790809146       15               15               3.492457653615545E-8     7.435496134002969    215            7.42875828728128     240            0.0            0              1.0767250061035156    0.5830291748046861    0.19183892763806115   0.04014723546976267    1.037384033203125     0.5297372817993171    0.17167087642149895    0.0157730250308911     -9999.0               -9999.0               -9999.0                -9999.0                0.1018390989408957      -0.09868524525028025    0.0             18.40642845686092    16.387448811531065   -9999.0              1.1088047613385212      1.1998594470829638      -9999.0                 1317.209050999998      1305.2288541000016     -9999.0                3.577809826682828E-4     1.808408420997336E-6     239.7328315027334        23.625457983752483       32.63298217062588       0.9742699330960822    0.13738288873782253    0.1638517796782533    None                       NGC_2264            0.5              yes                 false            true         true                 true           true                           true                        
  2178392917033317248   17.208824            18.289139             16.016481             ""                    ""                         6.4691419455577055   0.17564065801281153    false         -0.9662399942328027   0.06620230202511813        0.0013397678500614556   0.0016952191477560446   ""           ""                        ""                        ""            ""                        ""                        ""              ""                           ""                           ""                    ""            ""                         ""                         2178392917033317248   324.3504031624108     57.40314251621303       99.07631405693319    3.8139137329578916     1.1263400243053319   0.056227077          -2.74202991390652      0.08034341       -5.082410504735459      0.070324086       461                2629.6576892032817     14.500487                   58                  17.137619             672.4778789048531       23.353203                     18.269348              55                  3179.8978330828777      43.22074                      15.991862              324                             -0.1549                  329.62                    0.0                            0.0                                31                              ""                 ""                       25                            0.993      false                   "[BVD2011] 44"                                  TTau*               "TT?|*  |Em*|Y*O|*  |IR |TT*"                                                            true         false             false                    0.090839         true         2.3670000000000002E-5   1.2137637892994084     305.2837061142743    1.2137637892994084     2.3670000000000002E-5   305.2837061142743    2.3670000000000002E-5   1.2137637892994084     305.2837061142743    1.2137637892994084      2.3670000000000002E-5   305.2837061142743    -0.17735108689092854    0.11658683057565186    Class_II             -0.36742373577731463    0.32714252750278966     Class_II               1.1207439500208096   746.3980220237991    0.3941001062505194    0.341697595127048     0.11959270698428047   0.005638733257318049    0.1363257213193297     42              -0.1586284732649536     621.4682777330552       41               40               1.2934707207004813E-9    3.2568116568027983   19             19.26371446947181    49             0.0            0              0.5994129180908203    0.4909606933593764    0.16135624500122703   0.04802906709282022    0.4366569519042969    0.34872360229492116   0.11329481553955456    0.018595495964495504   -9999.0               -9999.0               -9999.0                -9999.0                0.19237981627449718     -0.08353230226207324    0.0             18.720807226080645   17.249678203037806   -9999.0              0.15831700678595015     0.29250208420361185     -9999.0                 473.7784374999974      505.90094910000334     -9999.0                0.23662737822562388      0.4729580391694407       40.56471682968543        15.715853808135526       11.780211784812963      0.7545488921316019    0.5700290871600434     0.24763663207909636   None                       IC_1396             1.0              yes                 false            true         true                 true           true                           true                        
  3217686526324624768   15.926756            17.79571              14.606501             ""                    ""                         ""                   ""                     ""            ""                    ""                         ""                      ""                      1.456        1.1654                    2.4327                    0.0669585     0.062347658               0.071569346               0.53825134      0.39123234                   0.6831202                    ""                    4002.0747     3552.46                    4694.187                   3217686526324624768   84.31109453377692     -1.0307120742786215     205.1810763778821    -16.933800371025942    3.003294121734706    0.04040063           2.1481359997191443     0.0375435        -1.280991382149101      0.03126945        369                8300.474556804207      13.0851965                  49                  15.889609             1062.1579517621324      14.117636                     17.77307               44                  11602.091018191393      57.99023                      14.586555              390                             -0.1385                  431.61                    0.047                          0.2507                             31                              ""                 ""                       20                            0.994      false                   "2MASS J05371465-0101504"                       YSO                 "Y*O|Y*?|*  |IR"                                                                         true         false             false                    0.038087         true         2.20883E-5              7.09677009837945       42.4074943548979     7.09677009837945       2.20883E-5              42.4074943548979     2.20883E-5              7.09677009837945       42.4074943548979     7.09677009837945        2.20883E-5              42.4074943548979     -1.1676651214837561     0.0881482837339019     Class_II             -1.44005184596671       0.01885836756980531     Class_II               0.6889859319208629   25.091018146134353   0.33766775665842097   0.09259361012568057   0.07290177075754964   0.0036847865933917427   0.16383706716496982    18              3.625392486773828       584.7386601306009       18               15               2.9227689715775586E-4    473.1588033058171    158            479.40208918606663   175            0.0            0              0.8203258514404297    0.31452627182006765   0.10465737016752891   0.03531760530239796    0.4971599578857422    0.21359462738037038   0.0689233873936211     0.013464570354138101   -9999.0               -9999.0               -9999.0                -9999.0                -0.05600026202850644    -0.04427993821316129    0.0             18.19763327248489    16.647879573277066   -9999.0              1.1676768626683998      1.482999851763986       -9999.0                 1317.1579513999968     1161.9803587999995     -9999.0                0.024069826807344766     6.839688435983548E-5     35.036167281683234       16.587530470713986       27.08903158005662       0.8440907184528867    0.13076480911734645    0.18107551903338912   None                       Orion               0.75             yes                 false            true         true                 true           true                           true                        
  5940853709387199360   16.117212            17.185589             14.895331             ""                    ""                         4.996754439885082    0.27051288196195766    false         -0.9017654761553413   0.02685462635946077        0.01548278737212725     6.686654631648249E-4    ""           ""                        ""                        1.0021204     0.8205458                 1.183695                  2.6546216       2.177508                     2.8453102                    ""                    3544.5        3423.6667                  3913.5999                  5940853709387199360   250.03863658939432    -48.981914331181414     336.4183932447275    -1.5730989331748266    0.7783193204126233   0.047508575          0.9081284636337599     0.05359782       -4.377156605932035      0.037233073       430                6795.0217149213395     70.504326                   50                  16.10689              1641.5949174257114      61.983677                     17.300377              48                  8231.55236689556        238.06776                     14.959191              440                             -0.1369                  448.4                     0.0                            0.0                                31                              ""                 ""                       19                            0.995      false                   "2MASS J16400926-4858548"                       Candidate_LP*       "X  |*  |IR"                                                                             false        false             true                     0.068262         true         2.3670000000000002E-5   0.23044185860097605    120.12531458112217   6.377037313722487      2.20883E-5              147.3509581785469    2.3670000000000002E-5   0.23044185860097605    120.12531458112217   6.377037313722487       2.20883E-5              147.3509581785469    -0.5826695761467852     0.08404815868850436    Class_II             -0.8496932425547311     0.10434099703069688     Class_II               0.889458022182712    64.58785520072854    0.6918200948380715    0.6444565404804656    0.18727126765193375   0.002986375005352016    0.3015588996931333     32              0.09966409459372527     600.7383314418594       35               33               2.414133381404226E-4     0.0                  0              0.0                  0              0.0            0              -9999.0               -9999.0               -9999.0               -9999.0                -9999.0               -9999.0               -9999.0                -9999.0                -9999.0               -9999.0               -9999.0                -9999.0                0.0                     0.0                     0.0             -9999.0              -9999.0              -9999.0              -9999.0                 -9999.0                 -9999.0                 -9999.0                -9999.0                -9999.0                -9999.0                  -9999.0                  17.38955376104269        1.0                      1.0                     0.6310735191777155    -9999.0                -9999.0               None                       NGC_6193            1.0              yes                 false            true         true                 true           true                           true                        
